,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,MethodClass,Swap_arg_listing
1014,"config_lib,DEFINE_string","Logging.path ; <class 'str'>, %(Config.prefix)/var/log/ ; <class 'str'>",,D:\Testing\google\grr\grr\config\logging.py,DEFINE_string,2,config_lib, %(Config.prefix)/var/log/ ; <class 'str'> Logging.path ; <class 'str'>
1015,"config_lib,DEFINE_string","Logging.syslog_path ; <class 'str'>, /dev/log ; <class 'str'>",,D:\Testing\google\grr\grr\config\logging.py,DEFINE_string,2,config_lib, /dev/log ; <class 'str'> Logging.syslog_path ; <class 'str'>
1016,"config_lib,DEFINE_string","Logging.filename ; <class 'str'>, %(Logging.path)/GRRlog.txt ; <class 'str'>",,D:\Testing\google\grr\grr\config\logging.py,DEFINE_string,2,config_lib, %(Logging.path)/GRRlog.txt ; <class 'str'> Logging.filename ; <class 'str'>
1017,"config_lib,DEFINE_string","Logging.format ; <class 'str'>, %{%(levelname)s:%(asctime)s %(module)s:%(lineno)s] %(message)s} ; <class 'str'>",,D:\Testing\google\grr\grr\config\logging.py,DEFINE_string,2,config_lib, %{%(levelname)s:%(asctime)s %(module)s:%(lineno)s] %(message)s} ; <class 'str'> Logging.format ; <class 'str'>
1018,"config_lib,DEFINE_string","Logging.service_name ; <class 'str'>, GRR ; <class 'str'>",,D:\Testing\google\grr\grr\config\logging.py,DEFINE_string,2,config_lib, GRR ; <class 'str'> Logging.service_name ; <class 'str'>
1021,"config_lib,DEFINE_integer","Monitoring.http_port ; <class 'str'>, 0 ; <class 'int'>, Port for stats monitoring server. ; <class 'str'>",,D:\Testing\google\grr\grr\config\logging.py,DEFINE_integer,3,config_lib, Port for stats monitoring server. ; <class 'str'>  0 ; <class 'int'> Monitoring.http_port ; <class 'str'>
1022,"config_lib,DEFINE_integer","Logging.aff4_audit_log_rollover ; <class 'str'>, , Audit log rollover interval in seconds. Default is 2 weeks ; <class 'str'>",,D:\Testing\google\grr\grr\config\logging.py,DEFINE_integer,3,config_lib, Audit log rollover interval in seconds. Default is 2 weeks ; <class 'str'>   Logging.aff4_audit_log_rollover ; <class 'str'>
1023,"config_lib,DEFINE_constant_string","Test.srcdir ; <class 'str'>, %(grr|module_path)/../ ; <class 'str'>, The directory containing the source code. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_constant_string,3,config_lib, The directory containing the source code. ; <class 'str'>  %(grr|module_path)/../ ; <class 'str'> Test.srcdir ; <class 'str'>
1026,"config_lib,DEFINE_string","Test.tmpdir ; <class 'str'>, /tmp/ ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_string,2,config_lib, /tmp/ ; <class 'str'> Test.tmpdir ; <class 'str'>
1027,"config_lib,DEFINE_string","Test.data_store ; <class 'str'>, FakeDataStore ; <class 'str'>, The data store to run the tests against. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_string,3,config_lib, The data store to run the tests against. ; <class 'str'>  FakeDataStore ; <class 'str'> Test.data_store ; <class 'str'>
1028,"config_lib,DEFINE_integer","Test.remote_pdb_port ; <class 'str'>, 2525 ; <class 'int'>, Remote debugger port. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_integer,3,config_lib, Remote debugger port. ; <class 'str'>  2525 ; <class 'int'> Test.remote_pdb_port ; <class 'str'>
1029,"config_lib,DEFINE_list","Test.end_to_end_client_ids ; <class 'str'>, List_value ; List, List of client ids to perform regular end_to_end tests on.  These clients should be always on and connected to the network. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_list,3,config_lib, List of client ids to perform regular end_to_end tests on.  These clients should be always on and connected to the network. ; <class 'str'>  List_value ; List Test.end_to_end_client_ids ; <class 'str'>
1030,"config_lib,DEFINE_list","Test.end_to_end_client_hostnames ; <class 'str'>, List_value ; List, List of hostnames to perform regular end_to_end tests on.  These clients should be always on and connected to the network. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_list,3,config_lib, List of hostnames to perform regular end_to_end tests on.  These clients should be always on and connected to the network. ; <class 'str'>  List_value ; List Test.end_to_end_client_hostnames ; <class 'str'>
1031,"config_lib,DEFINE_string","Test.end_to_end_result_check_wait ; <class 'str'>, 50m ; <class 'str'>, rdfvalue.Duration string that determines how long we wait after starting the endtoend test hunt before we check the results. Should be long enough that all clients will have picked up the hunt, but not so long that the flow gets timed out. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_string,4,config_lib, but not so long that the flow gets timed out. ; <class 'str'>  rdfvalue.Duration string that determines how long we wait after starting the endtoend test hunt before we check the results. Should be long enough that all clients will have picked up the hunt  50m ; <class 'str'> Test.end_to_end_result_check_wait ; <class 'str'>
1032,"config_lib,DEFINE_string","Test.end_to_end_data_dir ; <class 'str'>, %(Test.data_dir) ; <class 'str'>, The directory containing test data used in end to end tests. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_string,3,config_lib, The directory containing test data used in end to end tests. ; <class 'str'>  %(Test.data_dir) ; <class 'str'> Test.end_to_end_data_dir ; <class 'str'>
1033,"config_lib,DEFINE_string","PrivateKeys.ca_key_raw_data ; <class 'str'>,  ; <class 'str'>, For testing purposes. ; <class 'str'>",,D:\Testing\google\grr\grr\config\test.py,DEFINE_string,3,config_lib, For testing purposes. ; <class 'str'>   ; <class 'str'> PrivateKeys.ca_key_raw_data ; <class 'str'>
1053,map,"<ast.Name object at 0x000001C896C61B50> ; <class 'ast.Name'>, List_value ; List",WORKER_LIST,D:\Testing\google\grr\grr\lib\queues.py,map,2,, List_value ; List <ast.Name object at 0x000001C896C61B50> ; <class 'ast.Name'>
1055,property,"GetTitle ; <class 'str'>, SetTitle ; <class 'str'>",title,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetTitle ; <class 'str'>, SetTitle ; <class 'str'>"
1056,property,"GetDebug ; <class 'str'>, SetDebug ; <class 'str'>",debug,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetDebug ; <class 'str'>, SetDebug ; <class 'str'>"
1057,property,"GetTimeout ; <class 'str'>, SetTimeout ; <class 'str'>",timeout,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetTimeout ; <class 'str'>, SetTimeout ; <class 'str'>"
1058,property,"GetWidth ; <class 'str'>, SetWidth ; <class 'str'>",width,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetWidth ; <class 'str'>, SetWidth ; <class 'str'>"
1059,property,"GetHeight ; <class 'str'>, SetHeight ; <class 'str'>",height,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetHeight ; <class 'str'>, SetHeight ; <class 'str'>"
1060,property,"GetText ; <class 'str'>, SetText ; <class 'str'>",text,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetText ; <class 'str'>, SetText ; <class 'str'>"
1061,property,"GetIcon ; <class 'str'>, SetIcon ; <class 'str'>",icon,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetIcon ; <class 'str'>, SetIcon ; <class 'str'>"
1062,property,"GetIconFile ; <class 'str'>, SetIconFile ; <class 'str'>",icon_file,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetIconFile ; <class 'str'>, SetIconFile ; <class 'str'>"
1063,property,"GetAlpha ; <class 'str'>, SetAlpha ; <class 'str'>",alpha,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetAlpha ; <class 'str'>, SetAlpha ; <class 'str'>"
1064,property,"GetXPlacement ; <class 'str'>, SetXPlacement ; <class 'str'>",xplacement,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetXPlacement ; <class 'str'>, SetXPlacement ; <class 'str'>"
1065,property,"GetYPlacement ; <class 'str'>, SetYPlacement ; <class 'str'>",yplacement,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetYPlacement ; <class 'str'>, SetYPlacement ; <class 'str'>"
1066,property,"GetTextColor ; <class 'str'>, SetTextColor ; <class 'str'>",text_color,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetTextColor ; <class 'str'>, SetTextColor ; <class 'str'>"
1067,property,"GetBorderColor ; <class 'str'>, SetBorderColor ; <class 'str'>",border_color,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetBorderColor ; <class 'str'>, SetBorderColor ; <class 'str'>"
1068,property,"GetBackgroundTop ; <class 'str'>, SetBackgroundTop ; <class 'str'>",background_top,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetBackgroundTop ; <class 'str'>, SetBackgroundTop ; <class 'str'>"
1069,property,"GetBackgroundBottom ; <class 'str'>, SetBackgroundBottom ; <class 'str'>",background_bottom,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetBackgroundBottom ; <class 'str'>, SetBackgroundBottom ; <class 'str'>"
1070,property,"GetInformativeText ; <class 'str'>, SetInformativeText ; <class 'str'>",informative_text,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetInformativeText ; <class 'str'>, SetInformativeText ; <class 'str'>"
1071,property,"GetFloat ; <class 'str'>, SetFloat ; <class 'str'>",float,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetFloat ; <class 'str'>, SetFloat ; <class 'str'>"
1072,property,"GetButton1 ; <class 'str'>, SetButton1 ; <class 'str'>",button1,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetButton1 ; <class 'str'>, SetButton1 ; <class 'str'>"
1073,property,"GetButton2 ; <class 'str'>, SetButton2 ; <class 'str'>",button2,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetButton2 ; <class 'str'>, SetButton2 ; <class 'str'>"
1074,property,"GetButton3 ; <class 'str'>, SetButton3 ; <class 'str'>",button3,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetButton3 ; <class 'str'>, SetButton3 ; <class 'str'>"
1075,property,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>",no_cancel,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>"
1076,property,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>",no_cancel,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>"
1077,property,"GetInformativeText ; <class 'str'>, SetInformativeText ; <class 'str'>",informative_text,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetInformativeText ; <class 'str'>, SetInformativeText ; <class 'str'>"
1078,property,"GetText ; <class 'str'>, SetText ; <class 'str'>",text,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetText ; <class 'str'>, SetText ; <class 'str'>"
1079,property,"GetPasswordBox ; <class 'str'>, SetPasswordBox ; <class 'str'>",password_box,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetPasswordBox ; <class 'str'>, SetPasswordBox ; <class 'str'>"
1080,property,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>",no_cancel,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>"
1081,property,"GetItems ; <class 'str'>, SetItems ; <class 'str'>",items,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetItems ; <class 'str'>, SetItems ; <class 'str'>"
1082,property,"GetItems ; <class 'str'>, SetItems ; <class 'str'>",items,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetItems ; <class 'str'>, SetItems ; <class 'str'>"
1083,property,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>",no_cancel,D:\Testing\google\macops\gmacpyutil\gmacpyutil\cocoadialog.py,property,2,,"GetNoCancel ; <class 'str'>, SetNoCancel ; <class 'str'>"
1084,"gflags,DEFINE_multistring","max ; <class 'str'>, List_value ; List, Name of column to find maximum ; <class 'str'>",,D:\Testing\google\mysql-tools\aggregate.py,DEFINE_multistring,3,gflags, Name of column to find maximum ; <class 'str'>  List_value ; List max ; <class 'str'>
1085,"gflags,DEFINE_multistring","min ; <class 'str'>, List_value ; List, Name of column to find minimum ; <class 'str'>",,D:\Testing\google\mysql-tools\aggregate.py,DEFINE_multistring,3,gflags, Name of column to find minimum ; <class 'str'>  List_value ; List min ; <class 'str'>
1086,"gflags,DEFINE_multistring","sum ; <class 'str'>, List_value ; List, Name of column to sum ; <class 'str'>",,D:\Testing\google\mysql-tools\aggregate.py,DEFINE_multistring,3,gflags, Name of column to sum ; <class 'str'>  List_value ; List sum ; <class 'str'>
1087,"gflags,DEFINE_multistring","sort ; <class 'str'>, List_value ; List, Name of column to sort by ; <class 'str'>",,D:\Testing\google\mysql-tools\aggregate.py,DEFINE_multistring,3,gflags, Name of column to sort by ; <class 'str'>  List_value ; List sort ; <class 'str'>
1088,"gflags,DEFINE_string","db ; <class 'str'>, None ; <class 'NoneType'>, DB spec to a primary and the database to checksum ; <class 'str'>",,D:\Testing\google\mysql-tools\generate_checksums.py,DEFINE_string,3,gflags, DB spec to a primary and the database to checksum ; <class 'str'>  None ; <class 'NoneType'> db ; <class 'str'>
1089,"gflags,DEFINE_integer","hours_to_run ; <class 'str'>, None ; <class 'NoneType'>, Total time allotted to compute all checksums ; <class 'str'>",,D:\Testing\google\mysql-tools\generate_checksums.py,DEFINE_integer,3,gflags, Total time allotted to compute all checksums ; <class 'str'>  None ; <class 'NoneType'> hours_to_run ; <class 'str'>
1090,"gflags,DEFINE_float","utilization ; <class 'str'>, 0.02 ; <class 'float'>, Fraction of time to query db (overrides hours_to_run) ; <class 'str'>",,D:\Testing\google\mysql-tools\generate_checksums.py,DEFINE_float,3,gflags, Fraction of time to query db (overrides hours_to_run) ; <class 'str'>  0.02 ; <class 'float'> utilization ; <class 'str'>
1091,"gflags,DEFINE_integer","rows_per_query ; <class 'str'>, None ; <class 'NoneType'>, Suggested size of a single checksum query (rows) ; <class 'str'>",,D:\Testing\google\mysql-tools\generate_checksums.py,DEFINE_integer,3,gflags, Suggested size of a single checksum query (rows) ; <class 'str'>  None ; <class 'NoneType'> rows_per_query ; <class 'str'>
