,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass
507,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0198829A0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Base class for nodes which apply warps to the input image.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferImageUI\WarpUI.py,registerNode,3," 
	Base class for nodes which apply warps to the input image.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B0198829A0> ; <class 'ast.Name'>",Gaffer
508,"__import__ , loadConfig","GAFFER_STARTUP_PATHS ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\python\GafferImageUI\__init__.py,loadConfig,2,GAFFER_STARTUP_PATHS ; <class 'str'>,__import__
510,"__import__ , loadConfig","GAFFER_STARTUP_PATHS ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\python\GafferOSL\__init__.py,loadConfig,2,GAFFER_STARTUP_PATHS ; <class 'str'>,__import__
511,"__import__ , loadConfig","GAFFER_STARTUP_PATHS ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\python\GafferOSLUI\__init__.py,loadConfig,2,GAFFER_STARTUP_PATHS ; <class 'str'>,__import__
513,"__import__ , loadConfig","GAFFER_STARTUP_PATHS ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\python\GafferRenderMan\__init__.py,loadConfig,2,GAFFER_STARTUP_PATHS ; <class 'str'>,__import__
514,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0197BB550> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Sets global scene options applicable to RenderMan
	renderers. Use the StandardOptions node to set
	global options applicable to all renderers.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferRenderManUI\RenderManOptionsUI.py,registerNode,3," 
	Sets global scene options applicable to RenderMan
	renderers. Use the StandardOptions node to set
	global options applicable to all renderers.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B0197BB550> ; <class 'ast.Name'>",Gaffer
515,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0199F16A0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Performs offline batch rendering using a
	RenderMan renderer. This is done in two
	phases - first a RIB file is generated and
	then the renderer is invoked to render it in
	a separate process. Note though that the RIB
	file is lightweight, and contains a single
	procedural which will invoke Gaffer to generate
	the scene on demand at runtime. The RIB therefore
	requires very little disk space.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferRenderManUI\RenderManRenderUI.py,registerNode,4," and contains a single
	procedural which will invoke Gaffer to generate
	the scene on demand at runtime. The RIB therefore
	requires very little disk space.
	 ; <class 'str'>  
	Performs offline batch rendering using a
	RenderMan renderer. This is done in two
	phases - first a RIB file is generated and
	then the renderer is invoked to render it in
	a separate process. Note though that the RIB
	file is lightweight  description ; <class 'str'> <ast.Name object at 0x000002B0199F16A0> ; <class 'ast.Name'>",Gaffer
516,"__import__ , loadConfig","GAFFER_STARTUP_PATHS ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\python\GafferRenderManUI\__init__.py,loadConfig,2,GAFFER_STARTUP_PATHS ; <class 'str'>,__import__
520,"__import__ , loadConfig","GAFFER_STARTUP_PATHS ; <class 'str'>, ",,D:\Testing\ImageEngine\gaffer\python\GafferScene\__init__.py,loadConfig,2,GAFFER_STARTUP_PATHS ; <class 'str'>,__import__
522,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0197E5A60> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Transforms objects so that they are aimed at
	a specified target.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\AimConstraintUI.py,registerNode,3," 
	Transforms objects so that they are aimed at
	a specified target.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B0197E5A60> ; <class 'ast.Name'>",Gaffer
523,"GafferUI,PathPreviewWidget,registerType","Alembic Cache ; <class 'str'>, AlembicPathPreview ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\AlembicPathPreview.py,registerType,2, AlembicPathPreview ; <class 'str'> Alembic Cache ; <class 'str'>,GafferUI
524,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0198C1670> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Loads Alembic caches. Please note that Gaffer requires
	a bounding box to be computable for every location in the
	scene. Alembic files can store such bounding boxes, but
	in practice they often don't. In this case Gaffer must perform
	a full scene traversal to compute the appropriate bounding box.
	It is recommended that if performance is a priority, bounding
	boxes should be stored explicitly in the Alembic cache, or the
	Cortex SceneCache (.scc) format should be used instead, since it
	always stores accurate bounds.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\AlembicSourceUI.py,registerNode,7," since it
	always stores accurate bounds.
	 ; <class 'str'>  or the
	Cortex SceneCache (.scc) format should be used instead  bounding
	boxes should be stored explicitly in the Alembic cache  but
	in practice they often don't. In this case Gaffer must perform
	a full scene traversal to compute the appropriate bounding box.
	It is recommended that if performance is a priority  
	Loads Alembic caches. Please note that Gaffer requires
	a bounding box to be computable for every location in the
	scene. Alembic files can store such bounding boxes  description ; <class 'str'> <ast.Name object at 0x000002B0198C1670> ; <class 'ast.Name'>",Gaffer
525,"GafferUI,PlugValueWidget,registerCreator","<ast.Name object at 0x000002B0198C1400> ; <class 'ast.Name'>, refreshCount ; <class 'str'>, <ast.Name object at 0x000002B0198C18B0> ; <class 'ast.Name'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\AlembicSourceUI.py,registerCreator,3, <ast.Name object at 0x000002B0198C18B0> ; <class 'ast.Name'>  refreshCount ; <class 'str'> <ast.Name object at 0x000002B0198C1400> ; <class 'ast.Name'>,GafferUI
526,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B019932A00> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Produces scenes containing a camera. To choose which camera is
	used for rendering, use a StandardOptions node.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\CameraUI.py,registerNode,4," use a StandardOptions node.
	 ; <class 'str'>  
	Produces scenes containing a camera. To choose which camera is
	used for rendering  description ; <class 'str'> <ast.Name object at 0x000002B019932A00> ; <class 'ast.Name'>",Gaffer
527,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0198CEFA0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Creates an arbitrary clipping plane. This is like the near
	and far clipping planes provided by the Camera node, but
	can be positioned arbitrarily in space. All geometry on
	the positive Z side of the plane is clipped away.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\ClippingPlaneUI.py,registerNode,4," but
	can be positioned arbitrarily in space. All geometry on
	the positive Z side of the plane is clipped away.
	 ; <class 'str'>  
	Creates an arbitrary clipping plane. This is like the near
	and far clipping planes provided by the Camera node  description ; <class 'str'> <ast.Name object at 0x000002B0198CEFA0> ; <class 'ast.Name'>",Gaffer
528,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0199A3CA0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Produces scenes containing a coordinate system. Coordinate systems
	have two main uses :

	- To visualise the transform at a particular location. In this
	  respect they're similar to locators or nulls in other packages.
	- To define a named coordinate system to be used in shaders at
	  render time. This is useful for defining projections or procedural
	  solid textures. The full path to the location of the coordinate
	  system should be used to refer to it within shaders.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\CoordinateSystemUI.py,registerNode,3," 
	Produces scenes containing a coordinate system. Coordinate systems
	have two main uses :

	- To visualise the transform at a particular location. In this
	  respect they're similar to locators or nulls in other packages.
	- To define a named coordinate system to be used in shaders at
	  render time. This is useful for defining projections or procedural
	  solid textures. The full path to the location of the coordinate
	  system should be used to refer to it within shaders.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B0199A3CA0> ; <class 'ast.Name'>",Gaffer
529,"Gaffer,Metadata,registerNodeDescription","<ast.Name object at 0x000002B019783670> ; <class 'ast.Name'>, Tool for adjusting crop window for rendering.

The crop window is displayed as a masked area which can be adjusted using drag and drop.

Note that the view must be locked to a render camera for this tool to be used. Additionally, an upstream node much be capable of setting the crop window so that there is something to adjust - typically this will be a StandardOptions node. The name of the plug being manipulated is displayed underneath the cropped area - it can be used to verify that the expected node is being adjusted.
 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\CropWindowToolUI.py,registerNodeDescription,3," an upstream node much be capable of setting the crop window so that there is something to adjust - typically this will be a StandardOptions node. The name of the plug being manipulated is displayed underneath the cropped area - it can be used to verify that the expected node is being adjusted.
 ; <class 'str'>  Tool for adjusting crop window for rendering.

The crop window is displayed as a masked area which can be adjusted using drag and drop.

Note that the view must be locked to a render camera for this tool to be used. Additionally <ast.Name object at 0x000002B019783670> ; <class 'ast.Name'>",Gaffer
530,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0199A3070> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Produces scenes containing a cube.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\CubeUI.py,registerNode,3," 
	Produces scenes containing a cube.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B0199A3070> ; <class 'ast.Name'>",Gaffer
531,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B01988ACD0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Deletes attributes from locations within the scene.
	Those locations will then inherit the attribute
	values from ancestor locations instead, or will fall
	back to using the default attribute value.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\DeleteAttributesUI.py,registerNode,4," or will fall
	back to using the default attribute value.
	 ; <class 'str'>  
	Deletes attributes from locations within the scene.
	Those locations will then inherit the attribute
	values from ancestor locations instead  description ; <class 'str'> <ast.Name object at 0x000002B01988ACD0> ; <class 'ast.Name'>",Gaffer
532,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B01988AA90> ; <class 'ast.Name'>, description ; <class 'str'>, 
	A node which removes object sets.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\DeleteSetsUI.py,registerNode,3," 
	A node which removes object sets.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B01988AA90> ; <class 'ast.Name'>",Gaffer
533,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B019BDECD0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Duplicates a part of the scene. The duplicates
	are parented alongside the original, and have
	a transform applied to them.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\DuplicateUI.py,registerNode,4," and have
	a transform applied to them.
	 ; <class 'str'>  
	Duplicates a part of the scene. The duplicates
	are parented alongside the original  description ; <class 'str'> <ast.Name object at 0x000002B019BDECD0> ; <class 'ast.Name'>",Gaffer
534,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0197E0AC0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	References external geometry procedurals and archives.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\ExternalProceduralUI.py,registerNode,3," 
	References external geometry procedurals and archives.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B0197E0AC0> ; <class 'ast.Name'>",Gaffer
535,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0198DFBB0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	The base type for all nodes which are capable of choosing which
	scene locations a FilteredSceneProcessor applies to.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\FilterUI.py,registerNode,3," 
	The base type for all nodes which are capable of choosing which
	scene locations a FilteredSceneProcessor applies to.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B0198DFBB0> ; <class 'ast.Name'>",Gaffer
536,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B019BDA9D0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Resets the transforms at the specified scene locations,
	baking the old transforms into the vertices of any child objects
	so that they remain the same in world space. Essentially this
	turns transforms in the hierarchy into rigid deformations of
	the objects.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\FreezeTransformUI.py,registerNode,4,"
	baking the old transforms into the vertices of any child objects
	so that they remain the same in world space. Essentially this
	turns transforms in the hierarchy into rigid deformations of
	the objects.
	 ; <class 'str'>  
	Resets the transforms at the specified scene locations  description ; <class 'str'> <ast.Name object at 0x000002B019BDA9D0> ; <class 'ast.Name'>",Gaffer
537,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0199A3C10> ; <class 'ast.Name'>, description ; <class 'str'>, ""
	A grid. This is used to draw the grid in the viewer,
	but is also included as a node in case it might be
	useful, perhaps for placing a grid in renders done
	using the OpenGLRender node.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\GridUI.py,registerNode,5," perhaps for placing a grid in renders done
	using the OpenGLRender node.
	 ; <class 'str'> 
	but is also included as a node in case it might be
	useful  ""
	A grid. This is used to draw the grid in the viewer  description ; <class 'str'> <ast.Name object at 0x000002B0199A3C10> ; <class 'ast.Name'>",Gaffer
538,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B0198E0700> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Groups together several input scenes under a new parent.
	If the input scenes contain locations with identical names,
	they are automatically renamed to make them unique in the
	output scene.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\GroupUI.py,registerNode,4,"
	they are automatically renamed to make them unique in the
	output scene.
	 ; <class 'str'>  
	Groups together several input scenes under a new parent.
	If the input scenes contain locations with identical names  description ; <class 'str'> <ast.Name object at 0x000002B0198E0700> ; <class 'ast.Name'>",Gaffer
539,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B019AE09A0> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Isolates objects by removing paths not matching a filter from the scene.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\IsolateUI.py,registerNode,3," 
	Isolates objects by removing paths not matching a filter from the scene.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B019AE09A0> ; <class 'ast.Name'>",Gaffer
540,"Gaffer,Metadata,registerNode","<ast.Name object at 0x000002B019BDEA00> ; <class 'ast.Name'>, description ; <class 'str'>, 
	Creates a scene with a single light in it.
	 ; <class 'str'>",,D:\Testing\ImageEngine\gaffer\python\GafferSceneUI\LightUI.py,registerNode,3," 
	Creates a scene with a single light in it.
	 ; <class 'str'>  description ; <class 'str'> <ast.Name object at 0x000002B019BDEA00> ; <class 'ast.Name'>",Gaffer
