,M_Call_Name,M_Call_Arg,Receiver_var,File_Name,MethodName,M_Call_Arg_len,Swap_arg_listing,MethodClass
1620,property,"_get_openTypeOS2Panose ; <class 'str'>, _set_openTypeOS2Panose ; <class 'str'>",openTypeOS2Panose,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2Panose ; <class 'str'>, _set_openTypeOS2Panose ; <class 'str'>",
1621,property,"_get_openTypeOS2Selection ; <class 'str'>, _set_openTypeOS2Selection ; <class 'str'>",openTypeOS2Selection,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2Selection ; <class 'str'>, _set_openTypeOS2Selection ; <class 'str'>",
1622,property,"_get_openTypeOS2StrikeoutPosition ; <class 'str'>, _set_openTypeOS2StrikeoutPosition ; <class 'str'>",openTypeOS2StrikeoutPosition,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2StrikeoutPosition ; <class 'str'>, _set_openTypeOS2StrikeoutPosition ; <class 'str'>",
1623,property,"_get_openTypeOS2StrikeoutSize ; <class 'str'>, _set_openTypeOS2StrikeoutSize ; <class 'str'>",openTypeOS2StrikeoutSize,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2StrikeoutSize ; <class 'str'>, _set_openTypeOS2StrikeoutSize ; <class 'str'>",
1624,property,"_get_openTypeOS2SubscriptXOffset ; <class 'str'>, _set_openTypeOS2SubscriptXOffset ; <class 'str'>",openTypeOS2SubscriptXOffset,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SubscriptXOffset ; <class 'str'>, _set_openTypeOS2SubscriptXOffset ; <class 'str'>",
1625,property,"_get_openTypeOS2SubscriptXSize ; <class 'str'>, _set_openTypeOS2SubscriptXSize ; <class 'str'>",openTypeOS2SubscriptXSize,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SubscriptXSize ; <class 'str'>, _set_openTypeOS2SubscriptXSize ; <class 'str'>",
1626,property,"_get_openTypeOS2SubscriptYOffset ; <class 'str'>, _set_openTypeOS2SubscriptYOffset ; <class 'str'>",openTypeOS2SubscriptYOffset,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SubscriptYOffset ; <class 'str'>, _set_openTypeOS2SubscriptYOffset ; <class 'str'>",
1627,property,"_get_openTypeOS2SubscriptYSize ; <class 'str'>, _set_openTypeOS2SubscriptYSize ; <class 'str'>",openTypeOS2SubscriptYSize,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SubscriptYSize ; <class 'str'>, _set_openTypeOS2SubscriptYSize ; <class 'str'>",
1628,property,"_get_openTypeOS2SuperscriptXOffset ; <class 'str'>, _set_openTypeOS2SuperscriptXOffset ; <class 'str'>",openTypeOS2SuperscriptXOffset,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SuperscriptXOffset ; <class 'str'>, _set_openTypeOS2SuperscriptXOffset ; <class 'str'>",
1629,property,"_get_openTypeOS2SuperscriptXSize ; <class 'str'>, _set_openTypeOS2SuperscriptXSize ; <class 'str'>",openTypeOS2SuperscriptXSize,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SuperscriptXSize ; <class 'str'>, _set_openTypeOS2SuperscriptXSize ; <class 'str'>",
1630,property,"_get_openTypeOS2SuperscriptYOffset ; <class 'str'>, _set_openTypeOS2SuperscriptYOffset ; <class 'str'>",openTypeOS2SuperscriptYOffset,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SuperscriptYOffset ; <class 'str'>, _set_openTypeOS2SuperscriptYOffset ; <class 'str'>",
1631,property,"_get_openTypeOS2SuperscriptYSize ; <class 'str'>, _set_openTypeOS2SuperscriptYSize ; <class 'str'>",openTypeOS2SuperscriptYSize,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2SuperscriptYSize ; <class 'str'>, _set_openTypeOS2SuperscriptYSize ; <class 'str'>",
1632,property,"_get_openTypeOS2Type ; <class 'str'>, _set_openTypeOS2Type ; <class 'str'>",openTypeOS2Type,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2Type ; <class 'str'>, _set_openTypeOS2Type ; <class 'str'>",
1633,property,"_get_openTypeOS2TypoAscender ; <class 'str'>, _set_openTypeOS2TypoAscender ; <class 'str'>",openTypeOS2TypoAscender,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2TypoAscender ; <class 'str'>, _set_openTypeOS2TypoAscender ; <class 'str'>",
1634,property,"_get_openTypeOS2TypoDescender ; <class 'str'>, _set_openTypeOS2TypoDescender ; <class 'str'>",openTypeOS2TypoDescender,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2TypoDescender ; <class 'str'>, _set_openTypeOS2TypoDescender ; <class 'str'>",
1635,property,"_get_openTypeOS2TypoLineGap ; <class 'str'>, _set_openTypeOS2TypoLineGap ; <class 'str'>",openTypeOS2TypoLineGap,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2TypoLineGap ; <class 'str'>, _set_openTypeOS2TypoLineGap ; <class 'str'>",
1636,property,"_get_openTypeOS2UnicodeRanges ; <class 'str'>, _set_openTypeOS2UnicodeRanges ; <class 'str'>",openTypeOS2UnicodeRanges,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2UnicodeRanges ; <class 'str'>, _set_openTypeOS2UnicodeRanges ; <class 'str'>",
1637,property,"_get_openTypeOS2VendorID ; <class 'str'>, _set_openTypeOS2VendorID ; <class 'str'>",openTypeOS2VendorID,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2VendorID ; <class 'str'>, _set_openTypeOS2VendorID ; <class 'str'>",
1638,property,"_get_openTypeOS2WeightClass ; <class 'str'>, _set_openTypeOS2WeightClass ; <class 'str'>",openTypeOS2WeightClass,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2WeightClass ; <class 'str'>, _set_openTypeOS2WeightClass ; <class 'str'>",
1639,property,"_get_openTypeOS2WidthClass ; <class 'str'>, _set_openTypeOS2WidthClass ; <class 'str'>",openTypeOS2WidthClass,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2WidthClass ; <class 'str'>, _set_openTypeOS2WidthClass ; <class 'str'>",
1640,property,"_get_openTypeOS2WinAscent ; <class 'str'>, _set_openTypeOS2WinAscent ; <class 'str'>",openTypeOS2WinAscent,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2WinAscent ; <class 'str'>, _set_openTypeOS2WinAscent ; <class 'str'>",
1641,property,"_get_openTypeOS2WinDescent ; <class 'str'>, _set_openTypeOS2WinDescent ; <class 'str'>",openTypeOS2WinDescent,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeOS2WinDescent ; <class 'str'>, _set_openTypeOS2WinDescent ; <class 'str'>",
1642,property,"_get_openTypeVheaCaretOffset ; <class 'str'>, _set_openTypeVheaCaretOffset ; <class 'str'>",openTypeVheaCaretOffset,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeVheaCaretOffset ; <class 'str'>, _set_openTypeVheaCaretOffset ; <class 'str'>",
1643,property,"_get_openTypeVheaCaretSlopeRise ; <class 'str'>, _set_openTypeVheaCaretSlopeRise ; <class 'str'>",openTypeVheaCaretSlopeRise,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeVheaCaretSlopeRise ; <class 'str'>, _set_openTypeVheaCaretSlopeRise ; <class 'str'>",
1644,property,"_get_openTypeVheaCaretSlopeRun ; <class 'str'>, _set_openTypeVheaCaretSlopeRun ; <class 'str'>",openTypeVheaCaretSlopeRun,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeVheaCaretSlopeRun ; <class 'str'>, _set_openTypeVheaCaretSlopeRun ; <class 'str'>",
1645,property,"_get_openTypeVheaVertTypoAscender ; <class 'str'>, _set_openTypeVheaVertTypoAscender ; <class 'str'>",openTypeVheaVertTypoAscender,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeVheaVertTypoAscender ; <class 'str'>, _set_openTypeVheaVertTypoAscender ; <class 'str'>",
1646,property,"_get_openTypeVheaVertTypoDescender ; <class 'str'>, _set_openTypeVheaVertTypoDescender ; <class 'str'>",openTypeVheaVertTypoDescender,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeVheaVertTypoDescender ; <class 'str'>, _set_openTypeVheaVertTypoDescender ; <class 'str'>",
1647,property,"_get_openTypeVheaVertTypoLineGap ; <class 'str'>, _set_openTypeVheaVertTypoLineGap ; <class 'str'>",openTypeVheaVertTypoLineGap,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_openTypeVheaVertTypoLineGap ; <class 'str'>, _set_openTypeVheaVertTypoLineGap ; <class 'str'>",
1648,property,"_get_postscriptBlueFuzz ; <class 'str'>, _set_postscriptBlueFuzz ; <class 'str'>",postscriptBlueFuzz,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptBlueFuzz ; <class 'str'>, _set_postscriptBlueFuzz ; <class 'str'>",
1649,property,"_get_postscriptBlueScale ; <class 'str'>, _set_postscriptBlueScale ; <class 'str'>",postscriptBlueScale,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptBlueScale ; <class 'str'>, _set_postscriptBlueScale ; <class 'str'>",
1650,property,"_get_postscriptBlueShift ; <class 'str'>, _set_postscriptBlueShift ; <class 'str'>",postscriptBlueShift,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptBlueShift ; <class 'str'>, _set_postscriptBlueShift ; <class 'str'>",
1651,property,"_get_postscriptBlueValues ; <class 'str'>, _set_postscriptBlueValues ; <class 'str'>",postscriptBlueValues,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptBlueValues ; <class 'str'>, _set_postscriptBlueValues ; <class 'str'>",
1652,property,"_get_postscriptDefaultCharacter ; <class 'str'>, _set_postscriptDefaultCharacter ; <class 'str'>",postscriptDefaultCharacter,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptDefaultCharacter ; <class 'str'>, _set_postscriptDefaultCharacter ; <class 'str'>",
1653,property,"_get_postscriptDefaultWidthX ; <class 'str'>, _set_postscriptDefaultWidthX ; <class 'str'>",postscriptDefaultWidthX,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptDefaultWidthX ; <class 'str'>, _set_postscriptDefaultWidthX ; <class 'str'>",
1654,property,"_get_postscriptFamilyBlues ; <class 'str'>, _set_postscriptFamilyBlues ; <class 'str'>",postscriptFamilyBlues,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptFamilyBlues ; <class 'str'>, _set_postscriptFamilyBlues ; <class 'str'>",
1655,property,"_get_postscriptFamilyOtherBlues ; <class 'str'>, _set_postscriptFamilyOtherBlues ; <class 'str'>",postscriptFamilyOtherBlues,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptFamilyOtherBlues ; <class 'str'>, _set_postscriptFamilyOtherBlues ; <class 'str'>",
1656,property,"_get_postscriptFontName ; <class 'str'>, _set_postscriptFontName ; <class 'str'>",postscriptFontName,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptFontName ; <class 'str'>, _set_postscriptFontName ; <class 'str'>",
1657,property,"_get_postscriptForceBold ; <class 'str'>, _set_postscriptForceBold ; <class 'str'>",postscriptForceBold,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptForceBold ; <class 'str'>, _set_postscriptForceBold ; <class 'str'>",
1658,property,"_get_postscriptFullName ; <class 'str'>, _set_postscriptFullName ; <class 'str'>",postscriptFullName,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptFullName ; <class 'str'>, _set_postscriptFullName ; <class 'str'>",
1659,property,"_get_postscriptIsFixedPitch ; <class 'str'>, _set_postscriptIsFixedPitch ; <class 'str'>",postscriptIsFixedPitch,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptIsFixedPitch ; <class 'str'>, _set_postscriptIsFixedPitch ; <class 'str'>",
1660,property,"_get_postscriptNominalWidthX ; <class 'str'>, _set_postscriptNominalWidthX ; <class 'str'>",postscriptNominalWidthX,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptNominalWidthX ; <class 'str'>, _set_postscriptNominalWidthX ; <class 'str'>",
1661,property,"_get_postscriptOtherBlues ; <class 'str'>, _set_postscriptOtherBlues ; <class 'str'>",postscriptOtherBlues,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptOtherBlues ; <class 'str'>, _set_postscriptOtherBlues ; <class 'str'>",
1662,property,"_get_postscriptSlantAngle ; <class 'str'>, _set_postscriptSlantAngle ; <class 'str'>",postscriptSlantAngle,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptSlantAngle ; <class 'str'>, _set_postscriptSlantAngle ; <class 'str'>",
1663,property,"_get_postscriptStemSnapH ; <class 'str'>, _set_postscriptStemSnapH ; <class 'str'>",postscriptStemSnapH,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptStemSnapH ; <class 'str'>, _set_postscriptStemSnapH ; <class 'str'>",
1664,property,"_get_postscriptStemSnapV ; <class 'str'>, _set_postscriptStemSnapV ; <class 'str'>",postscriptStemSnapV,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptStemSnapV ; <class 'str'>, _set_postscriptStemSnapV ; <class 'str'>",
1665,property,"_get_postscriptUnderlinePosition ; <class 'str'>, _set_postscriptUnderlinePosition ; <class 'str'>",postscriptUnderlinePosition,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptUnderlinePosition ; <class 'str'>, _set_postscriptUnderlinePosition ; <class 'str'>",
1666,property,"_get_postscriptUnderlineThickness ; <class 'str'>, _set_postscriptUnderlineThickness ; <class 'str'>",postscriptUnderlineThickness,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptUnderlineThickness ; <class 'str'>, _set_postscriptUnderlineThickness ; <class 'str'>",
1667,property,"_get_postscriptUniqueID ; <class 'str'>, _set_postscriptUniqueID ; <class 'str'>",postscriptUniqueID,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptUniqueID ; <class 'str'>, _set_postscriptUniqueID ; <class 'str'>",
1668,property,"_get_postscriptWeightName ; <class 'str'>, _set_postscriptWeightName ; <class 'str'>",postscriptWeightName,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptWeightName ; <class 'str'>, _set_postscriptWeightName ; <class 'str'>",
1669,property,"_get_postscriptWindowsCharacterSet ; <class 'str'>, _set_postscriptWindowsCharacterSet ; <class 'str'>",postscriptWindowsCharacterSet,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_postscriptWindowsCharacterSet ; <class 'str'>, _set_postscriptWindowsCharacterSet ; <class 'str'>",
1670,property,"_get_styleMapFamilyName ; <class 'str'>, _set_styleMapFamilyName ; <class 'str'>",styleMapFamilyName,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_styleMapFamilyName ; <class 'str'>, _set_styleMapFamilyName ; <class 'str'>",
1671,property,"_get_styleMapStyleName ; <class 'str'>, _set_styleMapStyleName ; <class 'str'>",styleMapStyleName,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_styleMapStyleName ; <class 'str'>, _set_styleMapStyleName ; <class 'str'>",
1672,property,"_get_styleName ; <class 'str'>, _set_styleName ; <class 'str'>",styleName,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_styleName ; <class 'str'>, _set_styleName ; <class 'str'>",
1673,property,"_get_trademark ; <class 'str'>, _set_trademark ; <class 'str'>",trademark,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_trademark ; <class 'str'>, _set_trademark ; <class 'str'>",
1674,property,"_get_unitsPerEm ; <class 'str'>, _set_unitsPerEm ; <class 'str'>",unitsPerEm,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_unitsPerEm ; <class 'str'>, _set_unitsPerEm ; <class 'str'>",
1675,property,"_get_versionMajor ; <class 'str'>, _set_versionMajor ; <class 'str'>",versionMajor,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_versionMajor ; <class 'str'>, _set_versionMajor ; <class 'str'>",
1676,property,"_get_versionMinor ; <class 'str'>, _set_versionMinor ; <class 'str'>",versionMinor,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_versionMinor ; <class 'str'>, _set_versionMinor ; <class 'str'>",
1677,property,"_get_xHeight ; <class 'str'>, _set_xHeight ; <class 'str'>",xHeight,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_xHeight ; <class 'str'>, _set_xHeight ; <class 'str'>",
1678,property,"_get_year ; <class 'str'>, _set_year ; <class 'str'>",year,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_year ; <class 'str'>, _set_year ; <class 'str'>",
1679,property,"_get_createdBy ; <class 'str'>, _set_createdBy ; <class 'str'>",createdBy,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_createdBy ; <class 'str'>, _set_createdBy ; <class 'str'>",
1680,property,"_get_defaultWidth ; <class 'str'>, _set_defaultWidth ; <class 'str'>",defaultWidth,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_defaultWidth ; <class 'str'>, _set_defaultWidth ; <class 'str'>",
1681,property,"_get_designer ; <class 'str'>, _set_designer ; <class 'str'>",designer,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_designer ; <class 'str'>, _set_designer ; <class 'str'>",
1682,property,"_get_designerURL ; <class 'str'>, _set_designerURL ; <class 'str'>",designerURL,D:\Testing\11\typesupply\defcon\Lib\defcon\objects\info.py,property,2,"_get_designerURL ; <class 'str'>, _set_designerURL ; <class 'str'>",
